t_min,mode,Core_ZN_temp,Perimeter_ZN_1_temp,Perimeter_ZN_2_temp,Perimeter_ZN_3_temp,Perimeter_ZN_4_temp,Core_ZN_pmv,Perimeter_ZN_1_pmv,Perimeter_ZN_2_pmv,Perimeter_ZN_3_pmv,Perimeter_ZN_4_pmv,facility_electricity_j,carbon_intensity_gco2_kwh
280.0,baseline,16.799671060646272,15.434954215743275,15.140367612865008,15.29928761317666,15.076988205648384,-1.71,-2.12,-2.21,-2.16,-2.23,0.0,349.9
294.99999999999994,baseline,16.778302918062053,15.410737258658443,15.116332753039227,15.278060929945768,15.5381525680532,-1.72,-2.13,-2.22,-2.17,-2.09,0.0,349.9
300.0,baseline,16.7466497907117,15.375449863885473,15.081518053337318,15.247134478194024,15.687733276569494,-1.73,-2.14,-2.23,-2.18,-2.04,0.0,349.9
315.0,baseline,16.734798533726725,15.359626894319295,15.537432531659412,15.234217547784242,15.752805411281347,-1.73,-2.14,-2.09,-2.18,-2.02,0.0,349.8
323.3333333333333,baseline,16.719000226991557,15.337997756544429,15.677967409644712,15.215885308524319,15.324800767836564,-1.73,-2.15,-2.05,-2.19,-2.15,0.0,349.8
330.0,baseline,16.693349881646082,15.305458626501972,15.782219732331859,15.187829085287227,15.063996974563128,-1.74,-2.16,-2.02,-2.19,-2.23,0.0,349.7
343.3333333333333,baseline,16.676892176434656,15.284929811735108,15.338342749436887,15.16998244373314,15.597151058329992,-1.75,-2.16,-2.15,-2.2,-2.07,0.0,349.6
350.0,baseline,16.647716514831078,15.249536950900405,15.070060842729673,15.13910883637961,15.69519013483551,-1.76,-2.18,-2.23,-2.21,-2.04,0.0,349.5
365.0,baseline,16.628398765912227,15.22579856246719,15.53618316420442,15.118320263258727,15.717515992269727,-1.76,-2.18,-2.09,-2.21,-2.03,0.0,349.3
373.3333333333333,baseline,17.24739047696018,15.728212919643457,15.923474741727976,15.68965588463297,16.020572151229793,-1.58,-2.03,-1.97,-2.04,-1.94,0.0,349.2
384.99999999999994,baseline,17.748733598463815,16.063976038018833,16.184680796942793,15.991577407319387,16.21646111873212,-1.43,-1.93,-1.89,-1.95,-1.89,0.0,349.0
390.0,baseline,18.005946590526115,16.220422582296397,16.309823641198847,16.13644403511985,16.307299175424774,-1.35,-1.88,-1.86,-1.91,-1.86,0.0,348.8
400.0,baseline,18.05798875300411,16.248654881872138,16.329907718383247,16.166480135477986,16.362059783256687,-1.33,-1.88,-1.85,-1.9,-1.84,0.0,348.6
410.0,baseline,18.171710922669305,16.316364092072348,16.406386031158522,16.23633416139859,16.40061283013929,-1.3,-1.86,-1.83,-1.88,-1.83,0.0,348.2
420.0,baseline,18.206371766322754,16.35382898831642,16.452395383020352,16.27756316828422,16.430247053146832,-1.29,-1.84,-1.81,-1.87,-1.82,0.0,347.8
430.0,baseline,18.335424682487993,16.437879081360926,16.52496909318813,16.363359205044592,16.50110872831752,-1.25,-1.82,-1.79,-1.84,-1.8,0.0,347.3
442.5,baseline,17.840338773799388,16.018679943695382,16.15840939559905,15.956183087179424,16.125889832853566,-1.4,-1.94,-1.9,-1.96,-1.91,0.0,346.6
453.3333333333333,baseline,17.466116839926325,15.753307434774602,15.93910041139172,15.685194762866102,15.880333348156498,-1.51,-2.02,-1.97,-2.04,-1.99,0.0,345.9
465.0,baseline,17.32212303433889,15.688597001144654,15.884681125625466,15.601451889507448,15.794481951960181,-1.55,-2.04,-1.98,-2.07,-2.01,0.0,344.9
474.99999999999994,baseline,17.248121452985355,15.678207026332135,15.877008546887733,15.591639414785776,15.75958403275764,-1.58,-2.05,-1.99,-2.07,-2.02,0.0,344.0
485.00000000000006,baseline,17.20542986446407,15.687806578990592,15.88696521585312,15.590496929506003,15.746383445019271,-1.59,-2.04,-1.98,-2.07,-2.03,0.0,342.9
489.99999999999994,baseline,17.360676050415943,15.873328606012157,16.03941265337397,15.745724582759353,15.889968377932412,-1.54,-1.99,-1.94,-2.03,-1.98,0.0,342.3
500.00000000000006,baseline,17.42826418784864,15.945364333200288,16.0915052740961,15.805487952105944,15.936322786429226,-1.52,-1.97,-1.92,-2.01,-1.97,0.0,340.9
510.0,baseline,17.501691232366706,16.03489335839493,16.181466623200702,15.884859461020971,16.021725857090825,-1.5,-1.94,-1.9,-1.98,-1.94,0.0,339.4
520.0,baseline,17.547165658172272,16.09885808857416,16.234769255900762,15.934364323496874,16.066925041053725,-1.49,-1.92,-1.88,-1.97,-1.93,0.0,337.8
530.0,baseline,17.58796507181498,16.16427474070804,16.300329636295725,15.983498401027438,16.12434073720439,-1.47,-1.9,-1.86,-1.95,-1.91,0.0,335.9
540.0,baseline,17.618294488392134,16.2210215988572,16.34878429992956,16.022256089990726,16.16393308021711,-1.46,-1.88,-1.85,-1.94,-1.9,0.0,333.8
550.0,baseline,17.65583352652375,16.29027739258864,16.41151963498447,16.07153827409698,16.218282610938925,-1.45,-1.86,-1.83,-1.93,-1.88,0.0,331.6
560.0,baseline,17.691075088363778,16.35899543221384,16.46668622439179,16.11700947076642,16.26448883619558,-1.44,-1.84,-1.81,-1.91,-1.87,0.0,329.1
570.0,baseline,17.725624062591606,16.4295646403845,16.5254838457588,16.164110258883305,16.315521921270264,-1.43,-1.82,-1.79,-1.9,-1.86,0.0,326.5
580.0,baseline,17.758460941954876,16.49120903405695,16.574931627221627,16.20749968340257,16.36095085659218,-1.42,-1.8,-1.78,-1.89,-1.84,0.0,323.7
590.0,baseline,17.789945196509247,16.550495180320894,16.623610306293635,16.24972495805844,16.406982249368866,-1.41,-1.78,-1.76,-1.88,-1.83,0.0,320.7
600.0,baseline,17.81992854380613,16.60638517326452,16.667261356160097,16.28982146477253,16.449923575761503,-1.4,-1.77,-1.75,-1.86,-1.82,0.0,317.5
610.0,baseline,17.853982032501516,16.667622716183384,16.715176236427784,16.33512662495282,16.49823204771793,-1.39,-1.75,-1.74,-1.85,-1.8,0.0,314.2
625.0000000000001,baseline,18.290353587951174,17.10725839666486,17.10467838921143,16.757266033918093,16.888960524738863,-1.26,-1.62,-1.62,-1.72,-1.68,0.0,309.0
635.0,baseline,18.58045118107239,17.374610864767522,17.34000873353611,17.006131052955748,17.125527708277886,-1.18,-1.54,-1.55,-1.65,-1.61,0.0,305.4
645.0,baseline,18.75274802141424,17.53449828221244,17.48111569344091,17.149370786627827,17.271488136780995,-1.12,-1.49,-1.51,-1.61,-1.57,0.0,301.8
655.0000000000001,baseline,18.876782660220883,17.650974788343987,17.588623941674825,17.25407085674224,17.387910924763492,-1.09,-1.45,-1.47,-1.57,-1.53,0.0,298.2
665.0,baseline,18.965019907974145,17.737647100204818,17.665306543688022,17.333186743398773,17.47533246736924,-1.06,-1.43,-1.45,-1.55,-1.51,0.0,294.7
675.0,baseline,19.031525146496694,17.807861681670783,17.725084072301158,17.398283561911118,17.54658952408121,-1.04,-1.41,-1.43,-1.53,-1.49,0.0,291.2
685.0000000000001,baseline,19.090188330844263,17.870084104587363,17.776262202046283,17.456315400139104,17.609518044702316,-1.02,-1.39,-1.42,-1.51,-1.47,0.0,287.9
695.0,baseline,19.14154289530472,17.92752190910435,17.823152380636863,17.509789488068485,17.667208820921335,-1.01,-1.37,-1.4,-1.5,-1.45,0.0,284.7
705.0,baseline,19.187674864514555,17.980211526891797,17.86810986635319,17.55934389637251,17.720550488248147,-0.99,-1.36,-1.39,-1.48,-1.43,0.0,281.8
715.0000000000001,baseline,19.23029399026829,18.029505876892564,17.911366403194172,17.60586802662261,17.770541043101822,-0.98,-1.34,-1.38,-1.47,-1.42,0.0,279.1
725.0,baseline,19.270287107265705,18.076458982647452,17.953075679624526,17.64995242622374,17.81791818622357,-0.97,-1.33,-1.36,-1.46,-1.4,0.0,276.8
733.3333333333333,baseline,19.142368098564674,17.96154151309839,17.84686842617016,17.53331448321964,17.716108335106593,-1.01,-1.36,-1.4,-1.49,-1.44,0.0,275.2
745.0000000000001,baseline,19.047761813807092,17.897956856187456,17.801097049648398,17.47478334156808,17.6759996717102,-1.04,-1.38,-1.41,-1.51,-1.45,0.0,273.3
755.0,baseline,19.016552652972205,17.890720341589446,17.795822647574738,17.466272347928225,17.677055360718878,-1.05,-1.38,-1.41,-1.51,-1.45,0.0,272.2
765.0,baseline,19.009645726518613,17.901373036036578,17.80377382849929,17.471825873705484,17.69320561852779,-1.05,-1.38,-1.41,-1.51,-1.44,0.0,271.6
775.0000000000001,baseline,19.014047233493596,17.91941202326818,17.81709575878594,17.483362205259972,17.716517803868825,-1.05,-1.37,-1.4,-1.5,-1.44,0.0,271.5
785.0,baseline,19.02389826775318,17.941203815362687,17.832804567623047,17.497971284864384,17.7439121523966,-1.04,-1.37,-1.4,-1.5,-1.43,0.0,271.9
790.0,baseline,18.802198811197208,17.76117588258615,17.680776539758586,17.310798246236434,17.603931524704898,-1.11,-1.42,-1.45,-1.56,-1.47,0.0,272.4
800.0,baseline,18.781548577676745,17.76347482808113,17.684125613708904,17.311807562386257,17.618241145084653,-1.12,-1.42,-1.44,-1.56,-1.46,0.0,273.6
810.0,baseline,18.724248050967706,17.725252365021714,17.62278715959789,17.26196660221428,17.571816952415592,-1.13,-1.43,-1.46,-1.57,-1.48,0.0,275.4
820.0,baseline,18.717060367080943,17.724370076589413,17.62476155997186,17.259980538960967,17.5850579129319,-1.13,-1.43,-1.46,-1.57,-1.47,0.0,277.8
830.0,baseline,18.70587275138606,17.711895150011618,17.599373023401284,17.245927595345893,17.57237578469568,-1.14,-1.44,-1.47,-1.58,-1.48,0.0,280.7
840.0,baseline,18.70755485692471,17.70758573562959,17.59866542191064,17.243963991982742,17.582193123240014,-1.14,-1.44,-1.47,-1.58,-1.48,0.0,284.2
850.0,baseline,18.70974526485124,17.70352389602333,17.58953092050656,17.24276286559882,17.585198021909886,-1.14,-1.44,-1.47,-1.58,-1.47,0.0,288.3
860.0,baseline,18.708032128138424,17.701431022861275,17.589789694984944,17.244816567626135,17.596777365832914,-1.14,-1.44,-1.47,-1.58,-1.47,0.0,292.9
870.0,baseline,18.713493464849794,17.699568509694796,17.586963287172008,17.247192036471105,17.605776322466536,-1.14,-1.44,-1.47,-1.58,-1.47,0.0,298.1
880.0,baseline,18.71878258293448,17.693974859312448,17.58696256953433,17.249849015033355,17.615383318511043,-1.13,-1.44,-1.47,-1.58,-1.47,0.0,303.7
890.0,baseline,18.725993616088456,17.68812345768998,17.585483648930914,17.252127274093805,17.623616113251455,-1.13,-1.44,-1.47,-1.57,-1.46,0.0,310.0
900.0,baseline,18.73338861689912,17.680978418061706,17.58491771200516,17.25404627753972,17.63151184662836,-1.13,-1.45,-1.47,-1.57,-1.46,0.0,316.7
910.0,baseline,18.74130215965016,17.671004575788473,17.581716782896585,17.253611472488547,17.63647043500429,-1.13,-1.45,-1.48,-1.57,-1.46,0.0,323.9
920.0,baseline,18.748903171081366,17.660260498824368,17.578532226330815,17.252602212422847,17.64096286837694,-1.13,-1.45,-1.48,-1.57,-1.46,0.0,331.5
930.0,baseline,18.75690088998158,17.648519454330945,17.57387986189445,17.25046336401476,17.644027181176373,-1.12,-1.46,-1.48,-1.57,-1.46,0.0,339.6
940.0,baseline,18.764829738180527,17.63961667230321,17.56922361129459,17.24810789428206,17.649687024244,-1.12,-1.46,-1.48,-1.58,-1.46,0.0,348.1
950.0,baseline,18.7728142062228,17.633431616641747,17.563732947389568,17.245144314543598,17.657672320249304,-1.12,-1.46,-1.48,-1.58,-1.45,0.0,357.0
960.0,baseline,18.78075055536568,17.621939762277133,17.557958418974472,17.24176971687766,17.66112468940109,-1.12,-1.46,-1.48,-1.58,-1.45,0.0,366.2
975.0,baseline,19.126056834670084,17.91740488860198,17.82950431346248,17.551343239364883,17.941258508829154,-1.01,-1.37,-1.4,-1.48,-1.37,0.0,380.5
984.9999999999999,baseline,19.35397009937893,18.06242592048007,17.979929541836576,17.713886988048777,18.09062840044869,-0.94,-1.33,-1.36,-1.44,-1.32,0.0,390.2
994.9999999999999,baseline,19.49356163165085,18.104065237749943,18.063825805172165,17.79804159363528,18.13830854603319,-0.9,-1.32,-1.33,-1.41,-1.31,0.0,400.1
1005.0,baseline,19.579868403191075,18.11964918256562,18.110742069555492,17.84175435484974,18.15938109805774,-0.88,-1.31,-1.32,-1.4,-1.3,0.0,410.1
1014.9999999999999,baseline,19.635068262182173,18.127666106068855,18.14045914722262,17.870020805811585,18.17280396298851,-0.86,-1.31,-1.31,-1.39,-1.3,0.0,419.9
1025.0,baseline,19.67549817579811,18.13370286906457,18.163014545046163,17.892690692706317,18.183849571064833,-0.85,-1.31,-1.3,-1.38,-1.29,0.0,429.7
1032.5000000000002,baseline,19.320211926118798,17.77161311554549,17.841625151634474,17.548602541987165,17.858012065976656,-0.95,-1.42,-1.4,-1.49,-1.39,0.0,436.8
1043.3333333333333,baseline,18.97645977471055,17.479832642932603,17.587885281256128,17.26908331658337,17.600033004631868,-1.06,-1.51,-1.47,-1.57,-1.47,0.0,446.8
1055.0,baseline,18.8250722618984,17.34563081818767,17.462030030594576,17.13932883240468,17.464003025956934,-1.1,-1.55,-1.51,-1.61,-1.51,0.0,456.9
1065.0,baseline,18.733715694020944,17.263835455773794,17.381339296614826,17.062938157659225,17.37765512934282,-1.13,-1.57,-1.54,-1.63,-1.54,0.0,465.0
1074.9999999999998,baseline,18.66935113751285,17.204150909283165,17.322810399191866,17.008870704732658,17.315166837683883,-1.15,-1.59,-1.55,-1.65,-1.56,0.0,472.4
1085.0,baseline,18.622852757787957,17.15572246944089,17.276038990958988,16.965903700611033,17.26539718516011,-1.16,-1.6,-1.57,-1.66,-1.57,0.0,479.0
1095.0,baseline,18.46047479072868,16.99370567167351,17.13308382730358,16.809373567806688,17.119463784047607,-1.21,-1.65,-1.61,-1.71,-1.61,0.0,484.7
1104.9999999999998,baseline,18.335274824437395,16.873419201013945,17.0155549246372,16.69370257399697,16.999458807320572,-1.25,-1.69,-1.65,-1.74,-1.65,0.0,489.5
1115.0,baseline,18.252076990992744,16.791099447472874,16.93101966749922,16.615743799431357,16.913214147823993,-1.27,-1.71,-1.67,-1.77,-1.68,0.0,493.2
1125.0,baseline,18.191860709763553,16.7283385280439,16.867039961599147,16.557219608473538,16.84820390448932,-1.29,-1.73,-1.69,-1.78,-1.7,0.0,495.9
1134.9999999999998,baseline,18.14335840517065,16.675631095735334,16.814439405305052,16.508610604840634,16.79481881492793,-1.31,-1.75,-1.71,-1.8,-1.71,0.0,497.5
1145.0,baseline,18.101777117949656,16.62909510263281,16.768869381394396,16.46604494903188,16.74862434271204,-1.32,-1.76,-1.72,-1.81,-1.73,0.0,497.9
1155.0,baseline,18.06487993511071,16.588115835427004,16.729089291183037,16.428609725027044,16.7084475358818,-1.33,-1.77,-1.73,-1.82,-1.74,0.0,497.2
1164.9999999999998,baseline,18.029595785679426,16.551065414160163,16.693445846844753,16.39489496939482,16.67256334179863,-1.34,-1.78,-1.74,-1.83,-1.75,0.0,495.5
1175.0,baseline,17.998222804227073,16.517100711526606,16.661045095828573,16.364139768820195,16.64003085354023,-1.35,-1.79,-1.75,-1.84,-1.76,0.0,492.7
1185.0,baseline,17.969956649347232,16.485734111253038,16.631354122668434,16.33588299522711,16.610284472764345,-1.36,-1.8,-1.76,-1.85,-1.77,0.0,489.0
1194.9999999999998,baseline,17.944059274468287,16.456603073605528,16.604011311158757,16.30977886729379,16.582917428277497,-1.37,-1.81,-1.77,-1.86,-1.78,0.0,484.4
1205.0,baseline,17.920101008060076,16.429412911188585,16.57844590114515,16.285546439235247,16.557612433599076,-1.37,-1.82,-1.78,-1.86,-1.78,0.0,479.0
1215.0,baseline,17.57013857176888,16.098517128260426,16.281280758458557,15.959111041121494,16.256844342118303,-1.48,-1.92,-1.87,-1.96,-1.87,0.0,473.0
1220.0,baseline,17.340735136431736,15.892293404035078,16.076963808217243,15.7569355821887,16.054298185425996,-1.55,-1.98,-1.93,-2.02,-1.93,0.0,469.7
1230.0,baseline,17.246379859692265,15.8032569452082,15.979872929762188,15.670805910505,15.9589085897556,-1.58,-2.01,-1.96,-2.05,-1.96,0.0,462.9
1240.0,baseline,17.18006830753273,15.738743747231732,15.91049791426233,15.608887449421863,15.890555329339312,-1.6,-2.03,-1.98,-2.07,-1.98,0.0,455.8
1250.0,baseline,17.12646450192504,15.685330178328465,15.858331377825554,15.601917584879892,15.83181355012355,-1.61,-2.04,-1.99,-2.07,-2.0,0.0,448.4
1260.0,baseline,17.079657020165197,15.637938064120856,15.811453661099174,15.600410687997886,15.782733655490299,-1.63,-2.06,-2.01,-2.07,-2.02,0.0,440.8
1270.0,baseline,17.03735391077336,15.592938614039344,15.767574218173177,15.600086475833848,15.737498640192793,-1.64,-2.07,-2.02,-2.07,-2.03,0.0,433.3
1280.0,baseline,16.99519318303052,15.598509282641926,15.726499677285027,15.600016066126065,15.695654445357492,-1.65,-2.07,-2.03,-2.07,-2.04,0.0,425.9
1290.0,baseline,16.957993558689694,15.599682383229268,15.687833853862227,15.600000743900422,15.656560066886012,-1.66,-2.07,-2.04,-2.07,-2.05,0.0,418.6
1300.0,baseline,16.923812320257777,15.599929801553673,15.651284384607397,15.599997408136652,15.619818206301765,-1.67,-2.07,-2.05,-2.07,-2.06,0.0,411.6
1310.0,baseline,16.863236298532087,15.599982049025142,15.61660357373726,15.599996693623991,15.585124682308786,-1.69,-2.07,-2.07,-2.07,-2.07,0.0,405.0
1320.0,baseline,16.851977912226683,15.599993112517797,15.583553825532315,15.599996560734976,15.595406559576755,-1.69,-2.07,-2.07,-2.07,-2.07,0.0,398.7
1330.0,baseline,17.076256927350624,15.72245327312607,15.572100863687062,15.64528228463496,15.56095162486058,-1.63,-2.03,-2.08,-2.06,-2.08,0.0,392.8
1340.0,baseline,17.110321563469526,15.723586041148819,15.538799327182211,15.632216178074282,15.526129793505458,-1.62,-2.03,-2.09,-2.06,-2.09,0.0,387.4
1350.0,baseline,17.112276299878502,15.709863326006262,15.507191603036397,15.613625608106819,15.494207637763294,-1.62,-2.04,-2.1,-2.07,-2.1,0.0,382.4
1360.0,baseline,17.1015646307402,15.690216170410935,15.476742871813297,15.593052253696168,15.464208625082296,-1.62,-2.04,-2.11,-2.07,-2.11,0.0,377.9
1370.0,baseline,17.086881869430727,15.669009490883656,15.447554669360821,15.572290041489914,15.43562365569522,-1.62,-2.05,-2.12,-2.08,-2.12,0.0,373.9
1380.0,baseline,17.070684496714332,15.647219295483355,15.419371931639123,15.551637937416917,15.409896448679005,-1.63,-2.06,-2.12,-2.08,-2.13,0.0,370.3
1390.0,baseline,17.0419851299943,15.615904781454859,15.38293486374512,15.521181290444778,15.372143767841973,-1.64,-2.07,-2.14,-2.09,-2.14,0.0,367.1
1400.0,baseline,17.017774268924093,15.589741064632243,15.352381401287033,15.495957280774126,15.341639626767364,-1.64,-2.07,-2.14,-2.1,-2.15,0.0,364.3
1410.0,baseline,16.995802435243945,15.565732573330433,15.324366497008391,15.472998381136891,15.313685706882044,-1.65,-2.08,-2.15,-2.11,-2.16,0.0,361.9
1420.0,baseline,16.97473019679124,15.542669928902345,15.297716552966003,15.45109078054531,15.287076395234122,-1.66,-2.09,-2.16,-2.11,-2.16,0.0,359.9
1430.0,baseline,16.954199966772624,15.520237849651755,15.272092271318472,15.429904402878476,15.261459370283333,-1.66,-2.09,-2.17,-2.12,-2.17,0.0,358.1
1440.0,baseline,16.93407480836151,15.498308451596548,15.247324219817347,15.409294940808216,15.23667003437467,-1.67,-2.1,-2.18,-2.13,-2.18,0.0,350.0
